+-------------+----------+-------------------+---------+--------+-----------------+---------+------------+---------+-------------------+
|TransactionID|CustomerID|               Date|   Amount|Currency|  TransactionType|   Status|Counterparty| Location|          Timestamp|
|      TXN2879|   CUST010|2024-02-20 00:00:00|-43562.19|     INR|    Transfer Sent|Completed|        Bank|  Kolkata|2024-02-20 00:00:00|
|      TXN3187|   CUST013|2024-02-20 00:00:00|-38888.71|     INR|    Transfer Sent|Completed|     CUST031|    Delhi|2024-02-20 00:00:00|
|      TXN5490|   CUST036|2024-02-27 00:00:00| -32418.1|     INR|       Withdrawal|Completed|     CUST016|Hyderabad|2024-02-27 00:00:00|
|      TXN3282|   CUST033|2024-02-12 00:00:00|  -865.99|     INR|    Transfer Sent|Completed|     CUST021|  Kolkata|2024-02-12 00:00:00|
|      TXN3070|   CUST024|2024-02-09 00:00:00| 38276.85|     INR|          Deposit|Completed|        Bank|Ahmedabad|2024-02-09 00:00:00|
|      TXN9389|   CUST039|2024-02-20 00:00:00|-12698.32|     INR|    Transfer Sent|Completed|        Bank|     Pune|2024-02-20 00:00:00|
|      TXN3251|   CUST050|2024-02-27 00:00:00|  5236.92|     INR|          Deposit|Completed|         ATM|   Jaipur|2024-02-27 00:00:00|
|      TXN1618|   CUST042|2024-02-09 00:00:00|-37374.39|     INR|       Withdrawal|Completed|        Bank|Hyderabad|2024-02-09 00:00:00|
|      TXN5453|   CUST006|2024-02-24 00:00:00| 17733.54|     INR|          Deposit|Completed|         ATM|Bangalore|2024-02-24 00:00:00|
|      TXN9277|   CUST041|2024-02-13 00:00:00|-25700.23|     INR|    Transfer Sent|Completed|     CUST001|    Delhi|2024-02-13 00:00:00|
|      TXN5246|   CUST020|2024-02-21 00:00:00|-45759.98|     INR|    Transfer Sent|Completed|         ATM|Hyderabad|2024-02-21 00:00:00|
|      TXN3069|   CUST039|2024-02-04 00:00:00|-23668.28|     INR|    Transfer Sent|Completed|         ATM|  Lucknow|2024-02-04 00:00:00|
|      TXN1978|   CUST019|2024-02-07 00:00:00|-39435.96|     INR|    Transfer Sent|Completed|     CUST029|Hyderabad|2024-02-07 00:00:00|
|      TXN6707|   CUST045|2024-02-07 00:00:00|  1940.43|     INR|Transfer Received|Completed|     CUST038|    Delhi|2024-02-07 00:00:00|
|      TXN9596|   CUST041|2024-02-16 00:00:00| 25079.17|     INR|          Deposit|Completed|        Bank|Bangalore|2024-02-16 00:00:00|
|      TXN6267|   CUST025|2024-02-26 00:00:00| 10851.59|     INR|Transfer Received|Completed|     CUST032|    Delhi|2024-02-26 00:00:00|
|      TXN9278|   CUST050|2024-02-08 00:00:00| 16600.11|     INR|          Deposit|Completed|     CUST042|Bangalore|2024-02-08 00:00:00|
|      TXN2076|   CUST008|2024-02-06 00:00:00|  18052.9|     INR|Transfer Received|Completed|     CUST049|Bangalore|2024-02-06 00:00:00|
|      TXN6538|   CUST025|2024-02-01 00:00:00|  38220.3|     INR|Transfer Received|Completed|         ATM|    Delhi|2024-02-01 00:00:00|
|      TXN4269|   CUST006|2024-02-12 00:00:00|  47713.8|     INR|          Deposit|Completed|         ATM|   Mumbai|2024-02-12 00:00:00|
|      TXN9132|   CUST007|2024-02-02 00:00:00| 16130.81|     INR|Transfer Received|Completed|     CUST019|Hyderabad|2024-02-02 00:00:00|
|      TXN6105|   CUST042|2024-02-26 00:00:00| -17525.0|     INR|    Transfer Sent|Completed|        Bank|  Kolkata|2024-02-26 00:00:00|
|      TXN7220|   CUST004|2024-02-26 00:00:00|-26911.93|     INR|    Transfer Sent|Completed|     CUST018|  Lucknow|2024-02-26 00:00:00|
|      TXN8252|   CUST045|2024-02-22 00:00:00|-17715.93|     INR|       Withdrawal|Completed|         ATM|   Mumbai|2024-02-22 00:00:00|
|      TXN1482|   CUST012|2024-02-26 00:00:00|-44067.44|     INR|    Transfer Sent|Completed|         ATM|   Jaipur|2024-02-26 00:00:00|
|      TXN8215|   CUST033|2024-02-02 00:00:00|  38271.3|     INR|Transfer Received|Completed|     CUST043|     Pune|2024-02-02 00:00:00|
|      TXN5141|   CUST002|2024-02-17 00:00:00|-11403.84|     INR|    Transfer Sent|Completed|        Bank|Bangalore|2024-02-17 00:00:00|
|      TXN4117|   CUST031|2024-02-19 00:00:00| 42641.37|     INR|Transfer Received|Completed|     CUST019|Hyderabad|2024-02-19 00:00:00|
|      TXN7172|   CUST018|2024-02-28 00:00:00|-35851.03|     INR|    Transfer Sent|Completed|     CUST032|   Jaipur|2024-02-28 00:00:00|
|      TXN4259|   CUST046|2024-02-25 00:00:00|-45653.24|     INR|    Transfer Sent|Completed|     CUST007|  Chennai|2024-02-25 00:00:00|
|      TXN9223|   CUST036|2024-02-14 00:00:00| -26497.0|     INR|       Withdrawal|Completed|         ATM|  Kolkata|2024-02-14 00:00:00|
|      TXN4507|   CUST038|2024-02-14 00:00:00|-28811.03|     INR|       Withdrawal|Completed|     CUST017|   Jaipur|2024-02-14 00:00:00|
|      TXN5192|   CUST025|2024-02-12 00:00:00|-11913.32|     INR|       Withdrawal|Completed|        Bank|Bangalore|2024-02-12 00:00:00|
|      TXN1222|   CUST003|2024-02-12 00:00:00| 11392.57|     INR|          Deposit|Completed|         ATM|   Mumbai|2024-02-12 00:00:00|
|      TXN7029|   CUST038|2024-02-07 00:00:00| 45186.66|     INR|Transfer Received|Completed|     CUST006|    Delhi|2024-02-07 00:00:00|
|      TXN2998|   CUST026|2024-02-06 00:00:00|-13424.58|     INR|       Withdrawal|Completed|        Bank|   Jaipur|2024-02-06 00:00:00|
|      TXN1840|   CUST021|2024-02-03 00:00:00| -3214.44|     INR|    Transfer Sent|Completed|         ATM|   Jaipur|2024-02-03 00:00:00|
|      TXN3144|   CUST007|2024-02-02 00:00:00|   834.26|     INR|Transfer Received|Completed|        Bank|  Lucknow|2024-02-02 00:00:00|
|      TXN3600|   CUST021|2024-02-07 00:00:00|-23678.21|     INR|    Transfer Sent|Completed|     CUST014|Bangalore|2024-02-07 00:00:00|
|      TXN2900|   CUST014|2024-02-08 00:00:00| 48220.17|     INR|Transfer Received|Completed|     CUST014|   Jaipur|2024-02-08 00:00:00|
|      TXN3882|   CUST026|2024-02-14 00:00:00|-11586.29|     INR|       Withdrawal|Completed|     CUST046|    Delhi|2024-02-14 00:00:00|
|      TXN3234|   CUST003|2024-02-01 00:00:00| 12289.31|     INR|Transfer Received|Completed|     CUST042|     Pune|2024-02-01 00:00:00|
|      TXN4137|   CUST030|2024-02-15 00:00:00|-39095.89|     INR|       Withdrawal|Completed|     CUST040|   Jaipur|2024-02-15 00:00:00|
|      TXN9112|   CUST034|2024-02-18 00:00:00|-16641.95|     INR|       Withdrawal|Completed|     CUST038|    Delhi|2024-02-18 00:00:00|
|      TXN1394|   CUST005|2024-02-25 00:00:00|-23119.87|     INR|       Withdrawal|Completed|     CUST034|  Lucknow|2024-02-25 00:00:00|
|      TXN7988|   CUST017|2024-02-01 00:00:00| -8508.13|     INR|    Transfer Sent|Completed|     CUST032|Ahmedabad|2024-02-01 00:00:00|
|      TXN1137|   CUST021|2024-02-28 00:00:00| 48223.19|     INR|Transfer Received|Completed|         ATM|Bangalore|2024-02-28 00:00:00|
|      TXN7043|   CUST044|2024-02-09 00:00:00|  1042.01|     INR|Transfer Received|Completed|     CUST007|Bangalore|2024-02-09 00:00:00|
|      TXN5662|   CUST029|2024-02-26 00:00:00|-28768.16|     INR|    Transfer Sent|Completed|         ATM|     Pune|2024-02-26 00:00:00|
|      TXN8738|   CUST029|2024-02-08 00:00:00| 38338.32|     INR|Transfer Received|Completed|         ATM|  Kolkata|2024-02-08 00:00:00|
|      TXN2635|   CUST039|2024-02-17 00:00:00|-26195.04|     INR|    Transfer Sent|Completed|        Bank|    Delhi|2024-02-17 00:00:00|
|      TXN3655|   CUST005|2024-02-08 00:00:00| -5770.49|     INR|       Withdrawal|Completed|         ATM|Hyderabad|2024-02-08 00:00:00|
|      TXN9533|   CUST045|2024-02-08 00:00:00|-13059.21|     INR|    Transfer Sent|Completed|     CUST029|     Pune|2024-02-08 00:00:00|
|      TXN5100|   CUST001|2024-02-28 00:00:00|-14293.43|     INR|    Transfer Sent|Completed|        Bank|     Pune|2024-02-28 00:00:00|
|      TXN1509|   CUST014|2024-02-21 00:00:00| -23358.0|     INR|       Withdrawal|Completed|        Bank|   Mumbai|2024-02-21 00:00:00|
|      TXN6315|   CUST004|2024-02-08 00:00:00|-15194.61|     INR|    Transfer Sent|Completed|     CUST002|Ahmedabad|2024-02-08 00:00:00|
|      TXN1742|   CUST043|2024-02-18 00:00:00| 49378.58|     INR|Transfer Received|Completed|         ATM|  Chennai|2024-02-18 00:00:00|
|      TXN4200|   CUST042|2024-02-03 00:00:00|  37356.4|     INR|          Deposit|Completed|     CUST010|Bangalore|2024-02-03 00:00:00|
|      TXN1092|   CUST041|2024-02-12 00:00:00| 49049.39|     INR|          Deposit|Completed|     CUST042|Bangalore|2024-02-12 00:00:00|
|      TXN7575|   CUST031|2024-02-23 00:00:00| 48868.83|     INR|          Deposit|Completed|        Bank|Hyderabad|2024-02-23 00:00:00|
|      TXN2699|   CUST020|2024-02-21 00:00:00|-26203.15|     INR|       Withdrawal|Completed|     CUST045|Bangalore|2024-02-21 00:00:00|
|      TXN7481|   CUST015|2024-02-23 00:00:00|-33024.71|     INR|    Transfer Sent|Completed|         ATM|Bangalore|2024-02-23 00:00:00|
|      TXN6828|   CUST016|2024-02-25 00:00:00|  8685.28|     INR|Transfer Received|Completed|         ATM|  Lucknow|2024-02-25 00:00:00|
|      TXN9638|   CUST041|2024-02-01 00:00:00|  1661.25|     INR|Transfer Received|Completed|        Bank|Hyderabad|2024-02-01 00:00:00|
|      TXN5276|   CUST041|2024-02-11 00:00:00| 44874.48|     INR|Transfer Received|Completed|         ATM|   Mumbai|2024-02-11 00:00:00|
|      TXN8023|   CUST036|2024-02-21 00:00:00|-46911.64|     INR|       Withdrawal|Completed|         ATM|   Mumbai|2024-02-21 00:00:00|
|      TXN7420|   CUST044|2024-02-13 00:00:00| -21144.3|     INR|       Withdrawal|Completed|         ATM|  Lucknow|2024-02-13 00:00:00|
|      TXN5967|   CUST020|2024-02-04 00:00:00|-15344.38|     INR|    Transfer Sent|Completed|        Bank|   Mumbai|2024-02-04 00:00:00|
|      TXN2297|   CUST032|2024-02-28 00:00:00|-38395.02|     INR|    Transfer Sent|Completed|        Bank|  Kolkata|2024-02-28 00:00:00|
|      TXN2439|   CUST046|2024-02-15 00:00:00| 26761.24|     INR|Transfer Received|Completed|         ATM|    Delhi|2024-02-15 00:00:00|
|      TXN9934|   CUST007|2024-02-03 00:00:00|  7637.14|     INR|          Deposit|Completed|        Bank|Ahmedabad|2024-02-03 00:00:00|
|      TXN2312|   CUST037|2024-02-07 00:00:00|-24399.39|     INR|    Transfer Sent|Completed|         ATM|  Lucknow|2024-02-07 00:00:00|
|      TXN6487|   CUST049|2024-02-06 00:00:00| 18020.53|     INR|Transfer Received|Completed|        Bank|Ahmedabad|2024-02-06 00:00:00|
|      TXN1498|   CUST019|2024-02-27 00:00:00|-22526.61|     INR|       Withdrawal|Completed|        Bank|  Chennai|2024-02-27 00:00:00|
|      TXN8230|   CUST026|2024-02-08 00:00:00| 12838.81|     INR|          Deposit|Completed|         ATM|    Delhi|2024-02-08 00:00:00|
|      TXN1151|   CUST023|2024-02-14 00:00:00| 26749.68|     INR|          Deposit|Completed|        Bank|Ahmedabad|2024-02-14 00:00:00|
|      TXN2544|   CUST040|2024-02-03 00:00:00|-30690.56|     INR|    Transfer Sent|Completed|        Bank|  Kolkata|2024-02-03 00:00:00|
|      TXN1095|   CUST039|2024-02-21 00:00:00| 36070.88|     INR|Transfer Received|Completed|        Bank|  Lucknow|2024-02-21 00:00:00|
|      TXN8620|   CUST032|2024-02-04 00:00:00| 12363.43|     INR|Transfer Received|Completed|        Bank|  Chennai|2024-02-04 00:00:00|
|      TXN1465|   CUST016|2024-02-03 00:00:00| 28821.57|     INR|          Deposit|Completed|        Bank|     Pune|2024-02-03 00:00:00|
|      TXN1484|   CUST007|2024-02-12 00:00:00| 13851.02|     INR|          Deposit|Completed|        Bank|     Pune|2024-02-12 00:00:00|
|      TXN9580|   CUST029|2024-02-11 00:00:00|  9700.87|     INR|Transfer Received|Completed|        Bank|Ahmedabad|2024-02-11 00:00:00|
|      TXN2802|   CUST016|2024-02-10 00:00:00|-15215.72|     INR|       Withdrawal|Completed|        Bank|     Pune|2024-02-10 00:00:00|
|      TXN9139|   CUST044|2024-02-08 00:00:00| 11225.76|     INR|Transfer Received|Completed|        Bank|   Mumbai|2024-02-08 00:00:00|
|      TXN3418|   CUST045|2024-02-25 00:00:00|-30065.88|     INR|       Withdrawal|Completed|        Bank|Hyderabad|2024-02-25 00:00:00|
|      TXN1884|   CUST010|2024-02-15 00:00:00| 42805.79|     INR|Transfer Received|Completed|         ATM|  Chennai|2024-02-15 00:00:00|
|      TXN6626|   CUST026|2024-02-02 00:00:00| -35125.7|     INR|    Transfer Sent|Completed|        Bank|   Jaipur|2024-02-02 00:00:00|
|      TXN4885|   CUST046|2024-02-08 00:00:00| 27242.01|     INR|Transfer Received|Completed|     CUST027|Bangalore|2024-02-08 00:00:00|
|      TXN1297|   CUST050|2024-02-02 00:00:00|  2134.46|     INR|Transfer Received|Completed|     CUST022|   Mumbai|2024-02-02 00:00:00|
|      TXN6509|   CUST016|2024-02-19 00:00:00|-26525.87|     INR|       Withdrawal|Completed|         ATM|  Chennai|2024-02-19 00:00:00|
|      TXN4849|   CUST013|2024-02-04 00:00:00| 24747.48|     INR|          Deposit|Completed|        Bank|   Jaipur|2024-02-04 00:00:00|
|      TXN5796|   CUST049|2024-02-16 00:00:00| -7849.56|     INR|    Transfer Sent|Completed|         ATM|    Delhi|2024-02-16 00:00:00|
|      TXN6271|   CUST012|2024-02-26 00:00:00| 26132.94|     INR|Transfer Received|Completed|     CUST006|Hyderabad|2024-02-26 00:00:00|
|      TXN6182|   CUST035|2024-02-20 00:00:00|-10536.88|     INR|       Withdrawal|Completed|         ATM|Ahmedabad|2024-02-20 00:00:00|
|      TXN7922|   CUST037|2024-02-28 00:00:00|-27498.32|     INR|       Withdrawal|Completed|     CUST004|  Chennai|2024-02-28 00:00:00|
|      TXN5939|   CUST031|2024-02-16 00:00:00|-21786.38|     INR|       Withdrawal|Completed|         ATM|    Delhi|2024-02-16 00:00:00|
|      TXN2428|   CUST022|2024-02-06 00:00:00|-29792.97|     INR|    Transfer Sent|Completed|         ATM|Hyderabad|2024-02-06 00:00:00|
|      TXN3280|   CUST007|2024-02-21 00:00:00| -1719.63|     INR|       Withdrawal|Completed|         ATM|  Lucknow|2024-02-21 00:00:00|
|      TXN9019|   CUST033|2024-02-24 00:00:00|-43092.27|     INR|       Withdrawal|Completed|         ATM|Hyderabad|2024-02-24 00:00:00|
|      TXN2066|   CUST028|2024-02-11 00:00:00|-29719.52|     INR|       Withdrawal|Completed|     CUST031|   Mumbai|2024-02-11 00:00:00|
|      TXN1524|   CUST001|2024-02-07 00:00:00|-42743.31|     INR|    Transfer Sent|Completed|         ATM|    Delhi|2024-02-07 00:00:00|
|      TXN3579|   CUST028|2024-02-27 00:00:00|   955.16|     INR|          Deposit|Completed|         ATM|    Delhi|2024-02-27 00:00:00|
|      TXN6557|   CUST035|2024-02-04 00:00:00|  -3727.4|     INR|       Withdrawal|Completed|     CUST044|  Chennai|2024-02-04 00:00:00|
|      TXN1736|   CUST005|2024-02-01 00:00:00| -2903.18|     INR|       Withdrawal|Completed|     CUST007|  Chennai|2024-02-01 00:00:00|
|      TXN1087|   CUST003|2024-02-04 00:00:00|  4722.06|     INR|Transfer Received|Completed|         ATM|  Kolkata|2024-02-04 00:00:00|
|      TXN8127|   CUST047|2024-02-22 00:00:00| 17275.29|     INR|Transfer Received|Completed|     CUST040|Ahmedabad|2024-02-22 00:00:00|
|      TXN6613|   CUST036|2024-02-08 00:00:00|  6011.22|     INR|Transfer Received|Completed|         ATM|   Jaipur|2024-02-08 00:00:00|
|      TXN8355|   CUST049|2024-02-06 00:00:00| 30998.06|     INR|          Deposit|Completed|         ATM|Bangalore|2024-02-06 00:00:00|
|      TXN7965|   CUST006|2024-02-18 00:00:00|  -200.84|     INR|    Transfer Sent|Completed|         ATM|Ahmedabad|2024-02-18 00:00:00|
|      TXN9197|   CUST004|2024-02-20 00:00:00|-49160.06|     INR|       Withdrawal|Completed|     CUST033|  Lucknow|2024-02-20 00:00:00|
|      TXN9900|   CUST001|2024-02-26 00:00:00|-46301.34|     INR|    Transfer Sent|Completed|     CUST012|Hyderabad|2024-02-26 00:00:00|
|      TXN6522|   CUST015|2024-02-28 00:00:00|-16618.33|     INR|       Withdrawal|Completed|         ATM|Bangalore|2024-02-28 00:00:00|
|      TXN7612|   CUST014|2024-02-25 00:00:00|-38051.31|     INR|    Transfer Sent|Completed|        Bank|     Pune|2024-02-25 00:00:00|
|      TXN9160|   CUST035|2024-02-25 00:00:00|-18891.55|     INR|       Withdrawal|Completed|        Bank|    Delhi|2024-02-25 00:00:00|
|      TXN5482|   CUST017|2024-02-28 00:00:00|-16635.42|     INR|       Withdrawal|Completed|         ATM|Ahmedabad|2024-02-28 00:00:00|
|      TXN8389|   CUST012|2024-02-09 00:00:00| 13329.35|     INR|          Deposit|Completed|     CUST022|Hyderabad|2024-02-09 00:00:00|
|      TXN3718|   CUST045|2024-02-09 00:00:00|-43683.12|     INR|       Withdrawal|Completed|         ATM|  Chennai|2024-02-09 00:00:00|
|      TXN7249|   CUST010|2024-02-19 00:00:00|-22208.88|     INR|       Withdrawal|Completed|        Bank|Hyderabad|2024-02-19 00:00:00|
|      TXN8010|   CUST025|2024-02-18 00:00:00|  -670.95|     INR|    Transfer Sent|Completed|        Bank|Bangalore|2024-02-18 00:00:00|
|      TXN5709|   CUST003|2024-02-14 00:00:00|-10530.65|     INR|       Withdrawal|Completed|         ATM|  Chennai|2024-02-14 00:00:00|
|      TXN9026|   CUST037|2024-02-02 00:00:00| 33839.66|     INR|          Deposit|Completed|         ATM|Hyderabad|2024-02-02 00:00:00|
|      TXN7207|   CUST044|2024-02-18 00:00:00| 25561.51|     INR|Transfer Received|Completed|         ATM|   Mumbai|2024-02-18 00:00:00|
|      TXN6585|   CUST005|2024-02-13 00:00:00|-27888.59|     INR|       Withdrawal|Completed|        Bank|  Lucknow|2024-02-13 00:00:00|
|      TXN6558|   CUST023|2024-02-26 00:00:00| -1524.83|     INR|       Withdrawal|Completed|         ATM|Bangalore|2024-02-26 00:00:00|
|      TXN7619|   CUST003|2024-02-06 00:00:00| -41603.1|     INR|    Transfer Sent|Completed|        Bank|Bangalore|2024-02-06 00:00:00|
|      TXN9566|   CUST016|2024-02-06 00:00:00| -6265.65|     INR|    Transfer Sent|Completed|         ATM|Ahmedabad|2024-02-06 00:00:00|
|      TXN5733|   CUST028|2024-02-10 00:00:00| 45235.98|     INR|Transfer Received|Completed|     CUST040|  Lucknow|2024-02-10 00:00:00|
|      TXN6129|   CUST041|2024-02-06 00:00:00|-41849.61|     INR|    Transfer Sent|Completed|     CUST046|Ahmedabad|2024-02-06 00:00:00|
|      TXN9218|   CUST046|2024-02-22 00:00:00|-17078.35|     INR|       Withdrawal|Completed|        Bank|     Pune|2024-02-22 00:00:00|
|      TXN9875|   CUST033|2024-02-03 00:00:00| -37329.6|     INR|       Withdrawal|Completed|         ATM|  Lucknow|2024-02-03 00:00:00|
|      TXN4932|   CUST013|2024-02-26 00:00:00| 27684.79|     INR|Transfer Received|Completed|        Bank|Bangalore|2024-02-26 00:00:00|
|      TXN8928|   CUST029|2024-02-25 00:00:00| 48859.75|     INR|Transfer Received|Completed|         ATM|     Pune|2024-02-25 00:00:00|
|      TXN9838|   CUST043|2024-02-01 00:00:00|-28028.63|     INR|       Withdrawal|Completed|         ATM|  Chennai|2024-02-01 00:00:00|
|      TXN2806|   CUST005|2024-02-18 00:00:00|-27895.89|     INR|       Withdrawal|Completed|     CUST028|   Jaipur|2024-02-18 00:00:00|
|      TXN6853|   CUST014|2024-02-19 00:00:00| 49499.64|     INR|          Deposit|Completed|         ATM|  Chennai|2024-02-19 00:00:00|
|      TXN1360|   CUST017|2024-02-12 00:00:00|-11293.77|     INR|    Transfer Sent|Completed|         ATM|   Mumbai|2024-02-12 00:00:00|
|      TXN5740|   CUST038|2024-02-02 00:00:00| -5585.49|     INR|       Withdrawal|Completed|        Bank|   Mumbai|2024-02-02 00:00:00|
|      TXN4394|   CUST045|2024-02-20 00:00:00| 34185.78|     INR|Transfer Received|Completed|     CUST030|   Mumbai|2024-02-20 00:00:00|
|      TXN6247|   CUST032|2024-02-23 00:00:00| -4106.59|     INR|       Withdrawal|Completed|     CUST024|Bangalore|2024-02-23 00:00:00|
|      TXN1416|   CUST047|2024-02-13 00:00:00|  3659.81|     INR|          Deposit|Completed|     CUST030|    Delhi|2024-02-13 00:00:00|
|      TXN3023|   CUST026|2024-02-07 00:00:00|  31465.4|     INR|          Deposit|Completed|        Bank|  Lucknow|2024-02-07 00:00:00|
